"","Survey.Year","Country.Name","E.Government.Rank","E.Government.Index","E.Participation.Index","Online.Service.Index","Human.Capital.Index","Telecommunication.Infrastructure.Index","Country","region","ID","v2x_polyarchy.x","v2x_jucon.x","v2xlg_legcon.x","v2xcs_ccsi.x","v2xps_party.x","v2x_corr.x","v2elparlel","v2psorgs","v2psorgs_codelow","v2psorgs_codehigh","v2psprbrch","v2psprbrch_codelow","v2psprbrch_codehigh","v2psprlnks","v2psprlnks_codelow","v2psprlnks_codehigh","v2pscnslnl","v2pscnslnl_codelow","v2pscnslnl_codehigh","v2pscohesv","v2pscohesv_codelow","v2pscohesv_codehigh","v2psswitch","v2psswitch_codelow","v2psswitch_codehigh","v2pscomprg","v2pscomprg_codelow","v2pscomprg_codehigh","v2clrelig","v2cltort","v2clkill","v2cltrnslw","v2clrspct","v2clfmove","v2xcl_dmove.x","v2xcl_slave","v2clstown","v2xcl_prpty","v2xcl_acjst","e_wbgi_cce","e_wbgi_gee","e_wbgi_pse","e_wbgi_rle","e_wbgi_rqe","e_wbgi_vae","e_miinflat","e_peinfmor","e_pelifeex","e_miurbani","e_miinterc","e_miinteco","e_regionpol","e_boix_regime","e_migdpgro","e_migdppcln","e_polity2","e_Total_Oil_Income_PC","pwt_isg","ucdp_type3","taxratio","icrg_bur","exit_1_irregular","nepotism","al_ethnic","ht_regtype","lp_legor","lp_muslim80","lp_protmg80","wdi_area","e_mipetrol","lp_lat_abst_ln","gwf_regimetype_num","total_EV_vote","partyage_local","bti_q5","v2psswitch_neg","v2psswitch_neg_std","v2pscohesv_std","v2pscnslnl_neg","v2pscnslnl_neg_std","v2psprlnks_std","v2psorgs_std","v2psprbrch_std","ps","e_migdppcln_5yr","e_migdpgro_5yr","ps_5yr","ps_stock","trend","ps_ord","ps_pca","ps_mult","ps_1","ps_2","ps_3","ps_4","ps_5","ps_6","v2pscomprg_std","ps_7","ps_8","easteur","mena","ssafrica","west","asia","latam","regionps_minus","globalps","globalps_minus","regiongrowth_minus","globalgrowth","globalgrowth_minus","liberties","law","statehist5","wdi_taxrevenue","Capacity","pres","pres2","partyage","hc","csh_i","v2x_polyarchy.y","v2x_accountability","v2x_ex_confidence","v2x_ex_direlect","v2x_ex_hereditary","v2x_ex_military","v2x_ex_party","v2x_neopat","v2xnp_client","v2xnp_pres","v2xnp_regcorr","v2x_civlib","v2x_clphy","v2x_clpol","v2x_clpriv","v2xpe_exlecon","v2xpe_exlgeo","v2xpe_exlpol","v2xpe_exlsocgr","v2x_corr.y","v2x_execorr","v2x_pubcorr","v2x_rule","v2xdd_i_ci","v2xdd_i_rf","v2xdd_i_or","v2xdd_i_pl","v2xdd_cic","v2xdd_toc","v2xcs_ccsi.y","v2x_elecreg","v2xex_elecreg","v2xlg_elecreg","v2x_EDcomp_thick","v2x_freexp","v2x_hosabort","v2x_legabort","v2xcl_disc","v2xcl_dmove.y","v2xel_elecparl","v2xel_elecpres","v2xex_elecleg","v2xlg_leginter","v2xme_altinf","v2xps_party.y","v2x_divparctrl","v2x_feduni","v2x_egaldem","v2xel_frefair","v2xcl_rol","v2x_jucon.y","v2xlg_legcon.y","v2elembaut","v2elfrfair","v2expathhs","v2mecenefi","v2cafres"
"60",2003,"Nicaragua ",112,0.32383,0.3103,0.2882,0.65,0.0333,"Nicaragua","Americas","NIC",0.678600198994051,0.457023859024048,0.825491011142731,0.732958197593689,0.816239774227142,0.600555064819645,NA,1.75668169517109,1.14694848042265,2.22779485835202,1.44066868750059,0.882592521500679,1.89754908146332,-0.019587293118395,-0.521616174063244,0.290971740985916,0.348231999806435,0.0240836315969783,0.578270150364141,-0.0220106842864326,-0.327043065693138,0.354692131588612,16.3333333333333,14.1518217313902,18.5148449352765,1.67341383309259,0.891585510967543,2.14362861010606,1.86292957274657,2.22900171148049,1.36838858597208,0.231966653594772,0.00834342026473908,1.80239210896086,0.902104020118713,0.737185060977936,2.13708831156703,0.688041687011719,0.661654114723206,-0.447007775306702,-0.719339728355408,-0.387338489294052,-0.599514663219452,-0.369217604398727,0.0925773978233337,6.59999990463257,28.5,71.0820007324219,0.554549694061279,0,0,2,1,0.408690690994263,7.32375144958496,8,0,26.2243976593018,0,0.117600001394749,1,0,0,0.4844,100,2,0,4.4,120340,0,-1.93485987186432,1,NA,37.9545440673828,NA,-16.3333339691162,-0.770414352416992,-0.206261783838272,-0.348232001066208,-0.504902422428131,-0.0445139743387699,1.05172157287598,0.913598299026489,0.0732045546174049,NA,NA,NA,103.686241149902,104,2,0.985529601573944,0.00343165034428239,0.241928339004517,0.129097819328308,0.188825950026512,0.0967482626438141,-0.122498847544193,0.0732045546174049,1.12251329421997,0.223105803132057,0.486805826425552,0,0,0,0,0,1,0.0672839060425758,0.102095380425453,0.102269425988197,1.8221697807312,2.38321948051453,2.39647126197815,2.5358521938324,-0.00437696976587176,0.280000001192093,11.7208156585693,-0.112107142806053,4,1,38.5,NA,NA,0.621,0.857,0,1,0,0.1,0,0.66,0.6,0.621,0.61,0.855,0.873,0.884,0.824,0.66,0.759,0.811,0.655,0.708,0.548,0.718,0.326,0.198,0.198,0,0.2,0.099,0.05,0.771,1,1,1,0.664,0.891,0,0,0.863,0.853,0,0,1,0,0.877,0.634,1.427,0.456,0.336,0.582,0.761,0.241,0.758,0.116,NA,7,0.346,1.741
"61",2003,"Niger ",170,0.05951,0,0.0131,0.16,0.00545,"Niger","Africa","NER",0.690626068813792,0.861214578151703,0.790581166744232,0.852806925773621,0.910710394382477,0.635009367952355,NA,2.17691243644017,1.3525225718315,2.86027738675845,2.40392908527801,1.51983788619789,3.09245627660564,0.976868879388143,0.351704456173614,1.49870757792399,0.191313188367468,-0.244651257788433,0.588357898530624,-0.131558375719067,-0.636364081175255,0.347906492361513,10,5.94816185017314,14.0518381498269,1.98089293476383,1.07596493312527,2.73169686278044,1.13575278535956,1.46393048983873,2.08558897778089,2.51596430762421,0.241794761358804,0.967737137645288,0.877938747406006,0.702208697795868,1.26004699425135,0.8122239112854,0.829537272453308,-1.02334976196289,-0.749966084957123,0.0123248854652047,-0.661144077777863,-0.644989132881165,-0.171266824007034,-1.61440765857697,90.3000030517578,52.7680015563965,0.162669956684113,NA,0,4,1,3.36256575584412,6.18301439285278,5,0,14.7532272338867,0,0.119099996984005,1,1,0,0.651762,1,2,87.9,0,1266700,0,-1.7272207736969,1,NA,12.1363639831543,NA,-10,-0.0952314212918282,-0.284803032875061,-0.191313192248344,-0.390939950942993,0.64864194393158,1.30626463890076,1.51068210601807,0.449102371931076,NA,NA,NA,98.3050765991211,82,3,1.78361010551453,-0.0135720111429691,0.557969152927399,0.59588348865509,0.617110848426819,0.409194469451904,0.277669936418533,0.449102371931076,1.33649790287018,0.575873196125031,0.808668911457062,0,0,1,0,0,0,-0.154186144471169,0.102095380425453,0.100004978477955,0.46623820066452,2.38321948051453,2.37664651870728,2.26634693145752,1.2090517282486,0.370000004768372,NA,-1.23407852649689,NA,NA,14,1.21822166442871,0.15941533446312,0.549,0.813,0,1,0,0.333,0,0.46,0.492,0.331,0.587,0.779,0.828,0.83,0.69,0.278,0.542,0.179,0.14,0.585,0.597,0.647,0.569,0,0,1.312,0.2,0,0.378,0.818,1,1,1,0.615,0.812,0,0,0.814,0.761,0,0,1,0,0.78,0.689,-1.596,0,0.381,0.535,0.801,0.62,0.748,0.995,NA,7,0.81,1.086
"62",2003,"Nigeria ",145,0.2253,0.2069,0.08296,0.58,0.01293,"Nigeria","Africa","NGA",0.457122064645402,0.374568164348602,0.682805776596069,0.906040728092194,0.650857746601105,0.848151417921485,0,0.915112772408345,0.401525734985561,1.34700091283634,0.92786968765049,0.416021750721263,1.42221297830124,-0.495403446804141,-0.814241263200166,-0.134869633027198,0.935576975118051,0.473065787454034,1.34720021972148,-0.494810211341517,-0.852909080381358,-0.135397764061684,17.4285714285714,12.4704951094642,22.3866477476787,-0.575238628307941,-0.805101663995237,-0.332705564986515,1.38039872484067,0.26714149953324,0.157259887283629,0.602299726317274,-0.647535818154625,1.31780947865359,0.714317858219147,0.712108492851257,0.578507716954185,0.671071708202362,0.671974956989288,-1.32012915611267,-0.964794158935547,-1.65141940116882,-1.52285289764404,-1.24021875858307,-0.637705087661743,14.0340003967285,102.900001525879,47.6430015563965,0.447120010852814,0,0,4,0,7.39157009124756,7.23798656463623,4,189.56499,9.06112098693848,0,0.170399993658066,1,0,0,0.85046,1,1,45,15.8,910770,189.559997558594,-2.19722461700439,1,NA,6.54545450210571,NA,-17.4285717010498,-0.887175261974335,-0.545239865779877,-0.935576975345612,-0.931462407112122,-0.375501722097397,0.541964888572693,0.595736145973206,-0.266946375370026,NA,NA,NA,81.4623107910156,90,2,0.434606701135635,0.0546259991824627,-0.142900586128235,-0.211287677288055,-0.134043157100677,-0.245235294103622,-0.428728610277176,-0.266946375370026,-0.4423967897892,-0.292010724544525,0.0687462091445923,0,0,1,0,0,0,-0.138951063156128,0.102095380425453,0.104318521916866,0.372540444135666,2.38321948051453,2.34960627555847,1.23439502716064,-0.143333986401558,0.419999986886978,1.53386044502258,-1.08868300914764,NA,NA,5,NA,0.061161782592535,0.434,0.761,0.667,1,0,0.167,0.083,0.69,0.831,0.405,0.909,0.704,0.46,0.853,0.808,0.65,0.649,0.714,0.534,0.936,0.91,0.949,0.223,0,0,0.074,0,0,0.018,0.841,1,1,1,0.463,0.86,0,0,0.862,0.797,1,1,1,0,0.877,0.496,-1.263,0.952,0.257,0.218,0.691,0.504,0.757,0.88,-1.415,7,1.104,2.625
"63",2003,"Norway ",7,0.77814,0.3448,0.58078,0.98,0.77364,"Norway","Europe","NOR",0.92542800805632,0.985174477100372,0.983051180839539,0.977930545806885,0.938596725463867,0.0180752670655975,NA,1.8899321004838,1.39933922193913,2.28375699749502,2.87484108861751,2.14089054152613,3.39019172348479,2.40065597234613,1.86043036878205,2.88235533262786,2.4566015781909,1.74374441773807,2.97082661652274,1.68494363974191,0.922237550604318,2.14722590701384,1.6,0.600580929500303,2.5994190704997,2.33884494170464,1.54525719227636,2.98106360526807,2.40555520927979,2.87806731845567,2.76736959417439,3.6019638877243,3.55228064583625,2.61367872366884,0.924915790557861,0.935789287090302,0.861031853927481,0.919164717197418,0.984833180904388,2.09516310691833,1.91561079025269,1.17819857597351,1.88985872268677,1.29290986061096,1.5072625875473,2.47499990463257,3.5,79.6100006103516,0.772299826145172,NA,0,5,1,0.544279098510742,10.1606035232544,10,7967.261,20.8909854888916,0,0.233899995684624,4,0,0,0.0586,100,5,0.1,97.8,304280,7967.259765625,-0.372675269842148,1,14.48,87.1590881347656,NA,-1.60000002384186,0.800274312496185,1.01755511760712,-2.45660161972046,-2.03610849380493,1.63905835151672,1.13243436813354,1.80258023738861,0.725965619087219,NA,NA,NA,151.09504699707,104,3,3.44454908370972,-5.54753160476685,0.711103916168213,0.667647778987885,1.27838051319122,0.543347120285034,0.64467191696167,0.725965619087219,1.58560836315155,0.848771750926971,0.299635380506516,0,0,0,1,0,0,0.667112290859222,0.102095380425453,0.0983371287584305,1.20079708099365,2.38321948051453,2.39556121826172,4.09083938598633,3.33428525924683,0.899999976158142,25.8640804290771,1.92874109745026,1,0,106,3.34193348884583,0.160563811659813,0.895,1.895,1,0,0,0,0,0.011,0.028,0.015,0.006,0.972,0.987,0.972,0.967,0.014,0.033,0.013,0.013,0.007,0.012,0.008,0.995,0,0,0,0.6,0,0.15,0.977,1,0,1,0.911,0.974,0,0,0.944,0.935,0,0,1,0,0.966,0.974,0.074,0.957,0.856,0.945,0.989,0.984,0.976,2.573,NA,4,1.929,2.411
"64",2003,"Oman ",98,0.35475,0.2586,0.262,0.67,0.13225,"Oman","Asia","OMN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.152,-0.456,0,0,0.688,0.062,0,0.568,0.542,0.618,0.264,0.421,0.685,0.103,0.465,0.416,0.387,0.248,0.592,0.273,0.349,0.403,0.647,0,0,0,0,0,0,0.172,1,0,1,0.205,0.12,0,0,0.233,0.493,1,0,1,0,0.039,0.01,0.817,0,0.167,0.591,0.607,0.427,0.166,-1.538,1.394,4,-3.051,-1.055
"65",2003,"Pakistan ",137,0.24749,0.1552,0.29694,0.42,0.02555,"Pakistan","Asia","PAK",0.440415447585669,0.466087371110916,0.525477886199951,0.764266312122345,0.7896728515625,0.795414049668645,NA,1.57493663259033,0.961551813967987,2.09381952931731,1.22601150709098,0.795045215945729,1.54103494827374,-0.225652684801045,-0.662859816104657,0.165792545171507,-0.15144926963199,-0.507071847120046,0.170657521993525,0.780700920106069,0.326255505231693,1.23744828600698,19.1666666666667,13.106069361053,25.2272639722804,-0.188239223898651,-0.614207807452,0.149313545060238,-0.490681089477029,-0.382313451936596,-0.776304398245501,-0.452003762195891,-1.08857439722085,0.690838686900367,0.32678285241127,0.145062834024429,0.932491569858318,0.744769871234894,0.325464576482773,-0.728975236415863,-0.38541966676712,-1.57783114910126,-0.728476762771606,-0.726282894611359,-1.26372802257538,2.91413474082947,82.5,64.6640014648438,0.34143003821373,0,0,8,0,2.8671350479126,7.57997512817383,-5,4.5612005,15.5744867324829,0,NA,NA,0,0,0.7098,6,1,96.8,0.8,770880,4.55999994277954,-1.09861242771149,4,NA,25.1111106872559,NA,-19.1666660308838,-1.07246971130371,0.369249820709229,0.151449263095856,-0.142008319497108,-0.187857404351234,0.941634654998779,0.780541479587555,0.114848420023918,NA,NA,NA,69.7013854980469,57,2,0.793869435787201,-0.00776472082361579,0.352312058210373,0.0639681369066238,0.166219770908356,0.175389587879181,-0.0505088269710541,0.114848420023918,-0.173071354627609,0.0737170204520226,0.526722609996796,0,0,0,0,1,0,0.0255183149129152,0.102095380425453,0.102018557488918,4.94584846496582,2.38321948051453,2.37997174263,-1.45566058158875,-0.864734649658203,0.639999985694885,10.7838382720947,-0.284256607294083,NA,NA,21,1.79807388782501,0.169651970267296,0.36,0.328,0.667,1,0,0.4,0.1,0.678,0.792,0.473,0.752,0.494,0.283,0.693,0.501,0.547,0.348,0.302,0.367,0.794,0.666,0.676,0.277,0,0,0,2,0,0.5,0.599,1,1,1,0.407,0.737,0,0,0.697,0.488,0,0,1,0,0.739,0.653,1.501,0.808,0.137,0.178,0.314,0.476,0.381,0.138,NA,7,0.073,0.533
"66",2003,"Palau ",173,0.00873,0,0.0262,0,0,"Palau","Oceania","PLW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",2003,"Panama ",62,0.43178,0.3621,0.34061,0.86,0.09473,"Panama","Americas","PAN",0.758987927525638,0.700261652469635,0.821061313152313,0.87180632352829,0.590950667858124,0.423582187316791,NA,0.749416745117332,0.125178755899685,1.29612798988859,0.71840508206935,0.312874213293022,1.28655845534432,0.614741191952168,-0.0623016982496708,1.12520420383878,-0.254996695457054,-0.696459884624932,0.239918852233269,0.398746853399552,-0.0963325895963578,0.92793664703731,10.3333333333333,4.51069146993657,16.1559751967301,0.464753888846258,-0.162731766306977,1.14277618529002,1.99870285244246,2.28801991324321,2.29940636425879,1.02360415002391,0.935951419796912,1.6640790982881,0.805480659008026,0.845722138881683,1.60861518438337,0.830421268939972,0.79854154586792,-0.360160768032074,-0.0524228885769844,0.0397021621465683,-0.123049020767212,0.317247927188873,0.476443022489548,0.592999994754791,20.2999992370605,75.6340026855469,0.68919050693512,0,0,2,1,2.06812858581543,8.6536169052124,9,0,19.7099647521973,0,0.13680000603199,2,0,1,0.5528,100,2,4.5,5.2,74340,0,-2.30258512496948,1,NA,16.0151519775391,NA,-10.3333330154419,-0.130767330527306,0.0954042747616768,0.254996687173843,-0.0668068751692772,0.396738320589066,0.441599190235138,0.465898007154465,0.200344264507294,NA,NA,NA,104.128387451172,101,3,0.664766192436218,6.8031731643714e-05,0.266566574573517,0.221332266926765,0.253774493932724,0.161065459251404,0.152093276381493,0.200344264507294,0.281367689371109,0.211919039487839,0.280230104923248,0,0,0,0,0,1,0.0619864203035831,0.102095380425453,0.101503521203995,1.74314892292023,2.38321948051453,2.38533401489258,2.95983529090881,0.825924932956696,0.259999990463257,NA,0.364124268293381,4,1,16,2.75165724754333,0.147641524672508,0.744,1.223,0.667,1,0,0.167,0,0.44,0.695,0.259,0.523,0.907,0.934,0.904,0.893,0.379,0.388,0.182,0.294,0.577,0.476,0.428,0.601,0,0,1.05,0,0,0.262,0.852,1,1,1,0.817,0.9,0,0,0.94,0.834,0,0,1,0,0.775,0.617,0.939,0.484,0.552,0.824,0.858,0.655,0.704,1.927,NA,7,1.828,1.093
"68",2003,"Papua New Guinea ",136,0.25028,0,0.1703,0.55,0.03055,"Papua New Guinea","Oceania","PNG",0.435060328603611,0.589552462100983,0.74394690990448,0.906091511249542,0.18779744207859,0.537291898389186,NA,-0.589859643551742,-0.956898281889432,-0.142292524896745,-0.671039737957586,-1.05271277654594,-0.261681924972596,-0.779080098635115,-1.28926034385309,-0.18399882502242,0.721550339440968,0.06014268074861,1.44198318789467,-2.64391140778114,-3.6142861163588,-1.63017459789991,41.5,34.272537982998,48.727462017002,-2.98160920516257,-3.70437483801555,-2.02198128158863,0.466629835681945,0.588337417142535,0.502653342334049,0.693392494372323,0.0983368788169195,1.94819331679993,0.853616178035736,0.839831352233887,0.881507637272062,0.738497078418732,0.568785309791565,-0.98456209897995,-0.603827714920044,-0.609640538692474,-1.26937830448151,-0.666505396366119,-0.15300664305687,14.709077835083,57.0999984741211,59.8460006713867,0.127660050988197,0,NA,9,1,NA,NA,4,98.703801,19.9789905548096,0,NA,NA,0,0,0.2718,100,1,0,58.4,452860,98.6999969482422,-2.70804977416992,NA,NA,17.0969696044922,NA,-41.5,-3.45337796211243,-2.08605813980103,-0.721550345420837,-0.776025354862213,-0.572833180427551,-0.369629889726639,-0.395359367132187,-1.27554726600647,NA,NA,NA,62.5453796386719,104,0,-1.6934677362442,0.467986911535263,-0.839981198310852,-1.11344516277313,-1.37545168399811,-1.41609013080597,-1.45673084259033,-1.27554726600647,-2.11706781387329,-1.39576458930969,-0.513671517372131,0,0,0,0,1,0,0.0811341404914856,0.102095380425453,0.110394433140755,NA,NA,NA,1.5390123128891,0.261492729187012,NA,NA,-0.962376832962036,1,0,11.3333330154419,NA,NA,0.515,0.901,1,0,0,0.25,0.25,0.439,0.878,0.192,0.657,0.822,0.795,0.859,0.822,0.827,0.939,0.135,0.278,0.623,0.675,0.725,0.542,0,0,0,0,0,0,0.9,1,0,1,0.577,0.791,0,0,0.825,0.851,0,0,1,0,0.784,0.09,0.671,0.821,0.278,0.396,0.717,0.829,0.69,0.266,NA,1,1.825,1.985
"69",2003,"Paraguay ",75,0.41344,0.2241,0.33624,0.83,0.07409,"Paraguay","Americas","PRY",0.581888461998203,0.594006538391113,0.567472398281097,0.846523761749268,0.63804829120636,0.697849547601918,1,0.78515473337637,0.363239838478202,1.14181140290983,1.48315349100992,0.883243028438786,1.92977523175402,-0.727603731774571,-1.14963520121262,-0.35100044078724,0.651638658059614,0.363201919382247,0.915529497722735,-0.748429197001098,-1.07520989960202,-0.249451259146556,4.6,3.99223183520182,5.20776816479817,1.34743606728036,0.774412154476898,2.01606382752272,1.85793921330212,1.47580926697386,1.06320889098014,0.397980146106755,-0.0744078487597357,2.27130555495429,0.795936584472656,0.806152880191803,2.12248346549374,0.802955448627472,0.578521370887756,-1.44545590877533,-0.906442284584045,-0.78827965259552,-1.09728610515595,-0.728645205497742,-0.412751793861389,14.2239999771118,24.7999992370605,70.8690032958984,0.572309792041779,0,0,2,1,1.21338927745819,7.98995685577393,8,0,14.4417991638184,0,0.0472000017762184,1,0,0,0.1689,100,2,0,1.9,397300,0,-1.36431527137756,1,NA,49.4090919494629,NA,-4.59999990463257,0.480450838804245,-0.727074325084686,-0.651638686656952,-0.725251913070679,-0.537025153636932,0.463246464729309,0.939932763576508,-0.0176202207803726,NA,NA,NA,124.246116638184,104,2,0.633007049560547,-0.0592406988143921,-0.11723443120718,0.124270603060722,0.123906120657921,0.0862607657909393,-0.113793559372425,-0.0176202207803726,0.895654797554016,0.11284764111042,0.225975766777992,0,0,0,0,0,1,0.0710682719945908,0.102095380425453,0.102816559374332,1.78385078907013,2.38321948051453,2.39107060432434,2.22586035728455,0.0355660393834114,0.25,NA,-0.264463871717453,4,1,52.5,2.32813739776611,0.172497272491455,0.569,0.843,1,1,0,0,0.3,0.606,0.779,0.327,0.859,0.84,0.85,0.822,0.862,0.73,0.593,0.619,0.757,0.824,0.854,0.713,0.385,0,0,0.131,0.2,0,0.083,0.824,1,1,1,0.682,0.752,0,0,0.835,0.882,1,1,1,0,0.63,0.448,-1.579,0.979,0.22,0.606,0.796,0.611,0.703,1.153,0.349,7,1.16,0.446
"70",2003,"Peru ",53,0.46302,0.1379,0.40829,0.87,0.11076,"Peru","Americas","PER",0.814511051380836,0.773359835147858,0.875644505023956,0.797831177711487,0.489331960678101,0.410778583342375,NA,0.267573811314048,-0.0218726027036849,0.589765219744564,-0.134483290247626,-0.528423360464333,0.138457147556101,1.23633368981499,0.398440468903758,1.9890547105465,1.20429867691691,0.78345669731561,1.59756385511621,-0.888052035126351,-1.28618835046083,-0.439558206027474,13,8.99180147629819,17.0081985237018,0.150869211544259,-0.272027281409165,0.583909983683437,2.23135943652659,0.508560181157339,1.97755747191978,0.642552498183923,1.4323717662844,1.30156428362604,0.810602068901062,0.59728068113327,1.80047281797805,0.610184013843536,0.575668275356293,-0.100053258240223,-0.42215558886528,-1.19753932952881,-0.574292123317719,0.176322519779205,0.0269679259508848,2.26300001144409,24.8999996185303,71.7490005493164,0.709390044212341,0,0,2,1,2.7543466091156,8.27815628051758,9,38.89404,18.5371608734131,0,0.123199999332428,2,0,0,0.656577,100,2,0,2.7,1280000,38.8899993896484,-2.19722461700439,1,NA,39.1363639831543,NA,-13,-0.415054887533188,-0.827178239822388,-1.20429873466492,-1.12662196159363,0.829131186008453,0.149736329913139,-0.0627709776163101,-0.242126420140266,NA,NA,NA,NA,104,2,0.44310787320137,0.00301433959975839,-0.207540735602379,-0.125116065144539,-0.0652273148298264,-0.456377953290939,-0.32049897313118,-0.242126420140266,0.0629251748323441,-0.198547631502151,-0.346552193164825,0,0,0,0,0,1,0.0804226994514465,0.102095380425453,0.104169003665447,1.71047186851501,2.38321948051453,2.38072872161865,1.80591535568237,0.882553458213806,0.370000004768372,13.4115209579468,0.376037240028381,3,1,44,2.63299369812012,0.209884613752365,0.793,1.339,0.333,1,0,0,0,0.275,0.566,0.113,0.476,0.871,0.866,0.925,0.834,0.529,0.559,0.121,0.613,0.605,0.363,0.48,0.672,0,0.172,0.84,0,0.043,0.21,0.877,1,1,1,0.827,0.934,0,0,0.91,0.835,0,0,1,0,0.921,0.373,1.043,0.981,0.487,0.865,0.795,0.83,0.878,2.505,NA,7,1.615,1.945
"71",2003,"Philippines ",33,0.57364,0.6724,0.74672,0.91,0.06421,"Philippines","Asia","PHL",0.600803893689874,0.674796998500824,0.79025000333786,0.929343223571777,0.321043640375137,0.71915307498342,NA,-0.0485291420129567,-0.406161917302335,0.28827520097739,-0.175232271882822,-0.489198255247306,0.178163372749986,-0.891177246129403,-1.17252635145739,-0.479579395230028,-0.584159981203343,-0.863106899488074,-0.302857570303706,-1.9757862166988,-2.38971392093786,-1.44385794655134,46.4285714285714,38.4634650287311,54.3936778284117,1.28467422553531,0.528555956951625,1.9194772159106,1.68628782345588,0.1234300390686,-0.150638478878807,0.189897653025446,-0.0183609308855771,1.0263621468317,0.79460620880127,0.710035562515259,1.66737166702009,0.877688050270081,0.576099038124084,-0.533201932907104,-0.0392520055174828,-1.58319997787476,-0.526471436023712,-0.0319670103490353,0.158074855804443,3.45000004768372,28.7999992370605,67.1920013427734,0.611039996147156,0,0,7,1,2.77382731437683,7.80301856994629,8,2.1327482,23.3929786682129,2,0.139400005340576,3,0,1,0.238540732197018,100,2,4.3,3.8,298170,2.13000011444092,-1.93485987186432,1,NA,26.3863639831543,NA,-46.4285697937012,-3.9788019657135,-1.60703945159912,0.584159970283508,0.172248348593712,-0.650810360908508,-0.0417341403663158,-0.0880295261740685,-1.0323611497879,NA,NA,NA,NA,104,1,-1.67924427986145,-0.00263334787450731,-0.443073034286499,-0.917425513267517,-1.27328312397003,-1.10867130756378,-1.23048663139343,-1.0323611497879,0.851976752281189,-0.763170063495636,0.0141615606844425,0,0,0,0,1,0,0.0714066997170448,0.102095380425453,0.108929455280304,4.95103216171265,2.38321948051453,2.38059782981873,1.09975528717041,-0.0375689081847668,0.180000007152557,12.101752281189,-0.0103446133434772,4,1,26.3333339691162,2.64433336257935,0.242485865950584,0.528,0.956,0,1,0,0.214,0,0.484,0.71,0.287,0.682,0.723,0.51,0.838,0.828,0.601,0.545,0.269,0.324,0.727,0.557,0.566,0.527,0.188,0.188,0.368,0,0.094,0.092,0.93,1,1,1,0.567,0.826,0,0,0.838,0.805,0,0,1,0,0.899,0.204,-1.336,0.952,0.284,0.463,0.657,0.682,0.795,0.693,NA,8,0.728,1.182
